Num Parent Tweets,Num Replies to Parents,Avg Replies per Parent,Num Parent Tweets with Replies,Avg Replies per Parent with Replies,Num Toxic Parent Tweets,Num Non-Toxic Parent Tweets,Num Toxic Replies,Num Non-Toxic Replies,Num Toxic Replies to Non-Toxic Parents,Num Non-Toxic Replies to Non-Toxic Parents,Num Toxic Replies to Toxic Parents,Num Non-Toxic Replies to Toxic Parents,followers_count,friends_count,listed_count,created_at,favourites_count,geo_enabled,verified,statuses_count,contributors_enabled,is_translator,is_translation_enabled,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,place,truncated,hashtags,symbols,user_mentions,urls,contributors,is_quote_status,retweet_count min,retweet_count avg,retweet_count max,favorite_count min,favorite_count avg,favorite_count max,favorited,retweeted,possibly_sensitive,Num Repliers With Min 1 Toxic Reply,Num parents with high Toxicity,Num parents with high Severe_Toxicity,Num parents with high Identity_Attack,Num parents with high Insult,Num parents with high Profanity,Num parents with high Threat,Num parents with high other attr,Num replies with high Toxicity,Num replies with high Severe_Toxicity,Num replies with high Identity_Attack,Num replies with high Insult,Num replies with high Profanity,Num replies with high Threat,Num replies with high other attr,Total tweets with high Toxicity,Total tweets with high Severe_Toxicity,Total tweets with high Identity_Attack,Total tweets with high Insult,Total tweets with high Profanity,Total tweets with high Threat,Total tweets with high other attr,Num Repliers,Num parents with <3 replies,Num parents with >=3 replies,User Desc,Top Desc Word #1: women,Top Desc Word #2: love,Top Desc Word #3: news,Top Desc Word #4: account,Top Desc Word #5: feminist,Top Desc Word #6: official,Top Desc Word #7: follow,Top Desc Word #8: products,Top Desc Word #9: tweets,Top Desc Word #10: womens
683,551,0.806734993,125,4.408,3,680,0,551,0,551,0,0,143182,2096,96,Sat Jun 30 17:02:26 +0000 2018,20339,Yes,No,163431,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,15.31918009,2134,0,70.37335286,15046,No,No,No,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,433,625,58,User Desc,No,No,No,No,No,No,No,No,No,No
3200,2,0.000625,2,1,0,3200,0,2,0,2,0,0,7792,1136,99,Sun Jul 01 21:44:57 +0000 2018,101,No,No,17499,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,14.350625,64,0,6.764375,44,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,2,0.000625,2,1,0,3200,0,2,0,2,0,0,7802,1136,99,Sun Jul 01 21:44:57 +0000 2018,101,No,No,17535,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,14.4525,67,0,6.8140625,44,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,6,0.001875,6,1,0,3200,0,6,0,6,0,0,7864,1133,104,Sun Jul 01 21:44:57 +0000 2018,101,No,No,17983,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,14.50875,62,0,6.744375,34,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3247,2,0.000615953,2,1,0,3247,0,2,0,2,0,0,1297,3688,1,Tue Jul 03 08:09:14 +0000 2018,18131,Yes,No,28290,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.004003696,1,0,0.029257776,3,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3247,0,User Desc,No,No,No,No,No,No,No,No,No,No
92,40,0.434782609,27,1.481481481,1,91,0,40,0,40,0,0,1497,120,1,Tue Jul 03 10:51:51 +0000 2018,31167,No,No,41684,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,1.402173913,21,0,4.576086957,69,No,No,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,90,2,User Desc,No,No,No,No,No,No,No,No,No,No
253,0,0,0,0,0,253,0,0,0,0,0,0,300,297,0,Wed Jul 04 07:52:45 +0000 2018,209,Yes,No,486,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,1.56916996,36,0,5.679841897,435,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
1615,1,0.000619195,1,1,98,1517,0,1,0,1,0,0,751,2446,11,Sun Jan 03 20:24:31 +0000 2010,22473,Yes,No,97060,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,0.141795666,6,0,0.308359133,20,No,No,No,0,6,0,26,2,59,5,0,0,0,0,0,0,0,0,6,0,26,2,59,5,0,1,1615,0,User Desc,No,No,No,No,No,No,No,No,No,No
1360,2,0.001470588,2,1,0,1360,0,2,0,2,0,0,1121,987,27,Tue Jul 10 01:58:29 +0000 2018,14204,No,No,14598,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,1.442647059,13,0,1.406617647,10,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1360,0,User Desc,No,No,No,No,No,No,No,No,No,No
110,1550,14.09090909,26,59.61538462,4,106,53,1497,46,1368,7,129,102295,588,143,Wed Jul 11 21:19:11 +0000 2018,37612,Yes,No,13946,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,2,1522.363636,55017,88,12900.91818,336283,No,No,No,53,0,0,0,0,4,0,0,5,0,4,3,40,1,0,5,0,4,3,44,1,0,1445,89,21,User Desc,No,No,No,No,No,No,No,No,No,No
27,60,2.222222222,23,2.608695652,0,27,0,60,0,60,0,0,1357,405,4,Fri Jul 13 22:14:11 +0000 2018,27854,No,No,35625,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,2,19.88888889,40,1,6.481481481,14,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,9,User Desc,No,No,No,No,No,No,No,No,No,No
273,9,0.032967033,4,2.25,5,268,0,9,0,9,0,0,1519,1201,0,Sat Jul 14 17:44:57 +0000 2018,42854,No,No,38190,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0,0.417582418,21,0,2.523809524,152,No,No,No,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,8,271,2,User Desc,No,No,No,No,No,No,No,No,No,No
1811,0,0,0,0,0,1811,0,0,0,0,0,0,1226,204,3,Tue Dec 18 17:37:31 +0000 2012,365,Yes,No,2244,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,1.4853672,43,0,2.247929321,62,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,0,User Desc,No,No,No,No,No,No,No,No,No,No
3138,244,0.077756533,43,5.674418605,0,3138,0,244,0,244,0,0,8379,1,37,Sat Jul 21 03:32:20 +0000 2018,438,Yes,No,85635,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.102613129,181,0,0.1513703,91,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,3131,7,User Desc,No,No,No,Yes,No,No,No,No,No,No
2164,4401,2.033733826,483,9.111801242,16,2148,34,4367,31,4318,3,49,28390,23316,33,Mon Jul 23 11:48:57 +0000 2018,37004,No,No,135015,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,9.993068392,1561,0,40.43622921,5866,No,No,No,34,0,0,2,6,7,1,0,3,0,0,14,16,1,0,3,0,2,20,23,2,0,3328,1940,224,User Desc,No,No,No,No,No,No,No,No,No,No
1245,446,0.358232932,190,2.347368421,12,1233,0,446,0,445,0,1,8195,7644,6,Tue Jul 24 10:30:47 +0000 2018,80500,Yes,No,306477,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,0.436144578,56,0,2.334136546,135,No,No,No,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,236,1214,31,User Desc,No,No,No,No,No,No,No,No,No,No
1303,32,0.024558711,18,1.777777778,0,1303,0,32,0,32,0,0,11779,999,5,Wed Dec 19 13:39:37 +0000 2012,17332,Yes,Yes,13411,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,45.18879509,7100,2,67.62624712,2053,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1299,4,User Desc,No,No,No,No,No,No,No,No,No,No
8,9,1.125,3,3,6,2,1,8,0,7,1,1,3223,80,2,Fri Jul 27 17:49:14 +0000 2018,709,No,No,363,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,0,4.75,14,10,23.625,40,No,No,Yes,1,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,8,7,1,User Desc,No,No,No,No,No,No,No,No,No,No
509,54,0.106090373,49,1.102040816,8,501,0,54,0,51,0,3,3939,112,31,Wed Jan 06 07:51:29 +0000 2010,1227,Yes,No,399905,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.249508841,14,0,0.569744597,14,No,No,No,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,39,509,0,User Desc,No,No,No,No,No,No,No,No,No,No
579,39,0.067357513,31,1.258064516,17,562,0,39,0,37,0,2,3931,107,30,Wed Jan 06 07:51:29 +0000 2010,1231,Yes,No,401302,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.243523316,14,0,0.683937824,28,No,No,No,0,4,0,1,2,10,0,0,0,0,0,0,0,0,0,4,0,1,2,10,0,0,28,577,2,User Desc,No,No,No,No,No,No,No,No,No,No
842,38,0.045130641,24,1.583333333,17,825,0,38,0,38,0,0,4003,1592,23,Wed Jan 06 12:44:17 +0000 2010,46871,Yes,No,67715,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,0,1.35391924,203,0,2.403800475,284,No,No,No,0,0,0,1,5,9,2,0,0,0,0,0,0,0,0,0,0,1,5,9,2,0,33,837,5,User Desc,No,No,No,No,Yes,No,No,No,No,No
104,0,0,0,0,0,104,0,0,0,0,0,0,3834,926,12,Tue Jul 31 10:33:53 +0000 2018,522,No,No,314,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,17.23076923,400,0,88.08653846,1738,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,User Desc,No,No,No,No,No,No,No,No,No,No
359,202,0.562674095,51,3.960784314,5,354,0,202,0,202,0,0,11272,3312,6,Fri Dec 21 13:01:54 +0000 2012,4035,Yes,No,61116,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,19.26462396,2269,0,67.36211699,9047,No,No,No,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,149,341,18,User Desc,No,No,No,No,No,No,No,No,No,No
844,5,0.005924171,3,1.666666667,43,801,0,5,0,5,0,0,715,507,0,Thu Aug 09 21:51:38 +0000 2018,21281,No,No,3406,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,2.236966825,82,0,8.986966825,1168,No,No,No,0,2,0,5,0,33,3,0,0,0,0,0,0,0,0,2,0,5,0,33,3,0,5,843,1,User Desc,No,No,No,No,No,No,No,No,No,No
345,0,0,0,0,0,345,0,0,0,0,0,0,1866,92,28,Tue Aug 14 10:35:30 +0000 2018,96,No,Yes,438,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,1.927536232,46,0,5.371014493,152,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,User Desc,No,No,No,No,No,No,No,No,Yes,Yes
2753,4,0.00145296,2,2,7,2746,0,4,0,4,0,0,5631,62,69,Wed Aug 15 06:30:29 +0000 2018,7812,No,No,19142,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.247003269,19,0,6.617871413,54,No,No,No,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,2752,1,User Desc,No,No,No,No,No,No,No,No,No,No
36,0,0,0,0,0,36,0,0,0,0,0,0,7677,8601,1,Tue Aug 21 06:29:26 +0000 2018,9275,No,No,11519,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0,0,0,0,0.388888889,3,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,User Desc,No,No,No,No,No,No,No,No,No,No
1245,0,0,0,0,0,1245,0,0,0,0,0,0,230,137,4,Wed Aug 22 11:57:58 +0000 2018,570,No,No,1426,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.254618474,15,0,0.501204819,7,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,0,User Desc,No,No,No,No,No,No,No,No,No,No
655,1377,2.102290076,175,7.868571429,23,632,21,1356,20,1332,1,24,2489,902,118,Tue Aug 28 02:08:26 +0000 2018,76972,Yes,No,40995,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,37.41068702,23255,0,252.9083969,150505,No,No,Yes,21,2,0,1,0,18,2,0,3,0,0,0,18,0,0,5,0,1,0,36,2,0,808,571,84,User Desc,No,No,No,No,No,No,No,No,No,No
595,3,0.005042017,3,1,0,595,0,3,0,3,0,0,1485,2358,2,Thu Aug 30 22:19:33 +0000 2018,292104,No,No,23969,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.478991597,7,0,2.277310924,30,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,595,0,User Desc,No,No,No,No,No,No,No,No,No,No
3222,0,0,0,0,0,3222,0,0,0,0,0,0,761,1908,2,Fri Aug 31 02:23:44 +0000 2018,91,No,No,18167,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.001241465,1,0,0.00496586,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3222,0,User Desc,No,Yes,No,No,No,No,No,No,No,No
1747,0,0,0,0,0,1747,0,0,0,0,0,0,339,222,5,Tue Sep 04 16:25:10 +0000 2018,2688,No,No,3008,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.655409273,12,0,0.751001717,11,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,0,User Desc,Yes,Yes,No,No,No,No,No,No,No,No
170,0,0,0,0,0,170,0,0,0,0,0,0,122,116,0,Wed Sep 05 07:11:48 +0000 2018,2011,No,No,391,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.941176471,9,0,3.176470588,29,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,User Desc,No,No,No,No,No,No,No,No,No,No
760,0,0,0,0,1,759,0,0,0,0,0,0,759,3490,7,Thu Sep 06 15:15:28 +0000 2018,662,No,No,8099,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.276315789,10,0,1.265789474,37,No,No,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,760,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
10,0,0,0,0,0,10,0,0,0,0,0,0,8750,6450,6,Fri Sep 07 14:33:40 +0000 2018,45651,No,No,43647,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,12.2,22,0,23.8,48,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,User Desc,No,No,No,No,No,No,No,No,No,No
660,1735,2.628787879,262,6.622137405,0,660,0,1735,0,1735,0,0,90944,10807,21,Thu Dec 27 09:51:28 +0000 2012,233330,Yes,No,206213,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,34.6469697,1129,0,82.04393939,1267,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,550,110,User Desc,No,No,No,No,No,No,No,No,No,No
537,1103,2.054003724,333,3.312312312,4,533,5,1098,5,1090,0,8,21823,7706,24,Tue Sep 11 18:58:02 +0000 2018,1001,Yes,No,125983,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,3.973929236,235,0,13.3575419,548,No,No,No,5,0,0,0,0,3,1,0,0,0,0,0,2,3,0,0,0,0,0,5,4,0,584,426,111,User Desc,No,No,No,No,No,No,No,No,No,No
603,1438,2.384742952,121,11.88429752,11,592,9,1429,8,1368,1,61,50992,3335,33,Wed Sep 12 01:27:05 +0000 2018,3143,Yes,No,88594,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,113.8175788,10364,1,373.4709784,23775,No,No,No,9,1,0,2,2,4,2,0,1,0,1,1,4,2,0,2,0,3,3,8,4,0,1224,525,78,User Desc,No,No,No,No,No,No,No,No,No,No
29,6,0.206896552,5,1.2,0,29,0,6,0,6,0,0,1075,1117,10,Mon Jan 11 22:34:08 +0000 2010,170144,No,No,53261,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,1,19.51724138,69,2,17.27586207,63,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,User Desc,No,Yes,No,No,No,No,No,No,No,No
19,4,0.210526316,4,1,0,19,0,4,0,4,0,0,1075,1119,10,Mon Jan 11 22:34:08 +0000 2010,169983,No,No,53175,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,1,21.31578947,66,2,19.52631579,61,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,User Desc,No,Yes,No,No,No,No,No,No,No,No
1024,20,0.01953125,19,1.052631579,152,872,0,20,0,15,0,5,1902,1874,3,Thu Dec 27 22:02:28 +0000 2012,7398,Yes,No,225684,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,0,0.328125,12,0,0.4296875,9,No,No,No,0,5,0,54,3,90,0,0,0,0,0,0,0,0,0,5,0,54,3,90,0,0,17,1024,0,User Desc,No,No,No,No,No,No,No,No,No,No
1324,4,0.003021148,4,1,0,1324,0,4,0,4,0,0,172,34,0,Fri Sep 14 22:14:16 +0000 2018,1425,Yes,No,1337,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.041540785,2,0,2.031722054,5,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1324,0,User Desc,No,No,No,No,No,No,No,No,No,No
1609,9,0.005593536,9,1,0,1609,0,9,0,9,0,0,165,37,0,Fri Sep 14 22:14:16 +0000 2018,1713,Yes,No,1634,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.047234307,2,0,2.057799876,5,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1609,0,User Desc,No,No,No,No,No,No,No,No,No,No
587,914,1.557069847,99,9.232323232,49,538,59,855,51,764,8,91,15693,5156,69,Mon Sep 17 20:48:08 +0000 2018,237772,Yes,No,54790,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,25.63202726,3519,0,192.5417376,19504,No,No,No,57,3,0,3,4,37,2,0,2,0,3,2,47,5,0,5,0,6,6,84,7,0,633,522,65,User Desc,No,No,No,No,No,No,No,No,No,No
3200,17,0.0053125,17,1,0,3200,0,17,0,17,0,0,2323,3082,32,Thu Sep 20 04:35:17 +0000 2018,12964,No,No,21058,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0,4.7746875,53,0,2.864375,25,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
2030,247,0.121674877,194,1.273195876,104,1926,13,234,12,224,1,10,3336,1197,40,Wed Jan 13 21:10:51 +0000 2010,13421,Yes,No,602177,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,0.379310345,16,0,0.352216749,21,No,No,No,13,3,0,22,1,73,5,0,1,0,2,0,10,0,0,4,0,24,1,83,5,0,121,2018,12,User Desc,No,No,No,No,No,No,No,No,No,No
1150,8,0.006956522,6,1.333333333,17,1133,0,8,0,8,0,0,21447,988,55,Sun Dec 30 05:43:36 +0000 2012,11387,Yes,No,41449,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,151.926087,65573,0,769.6130435,387175,No,No,No,0,1,0,2,1,12,1,0,0,0,0,0,0,0,0,1,0,2,1,12,1,0,7,1149,1,User Desc,No,Yes,No,No,No,No,No,No,No,No
593,30,0.050590219,11,2.727272727,12,581,1,29,1,29,0,0,5925,2022,18,Tue Oct 02 10:32:16 +0000 2018,43677,Yes,No,9998,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,23.07757167,453,0,114.8229342,3015,No,No,No,1,1,0,6,0,5,0,0,0,0,0,0,1,0,0,1,0,6,0,6,0,0,29,589,4,User Desc,No,No,No,No,Yes,No,No,No,No,No
589,66,0.112054329,15,4.4,12,577,1,65,1,65,0,0,5764,1962,19,Tue Oct 02 10:32:16 +0000 2018,42581,Yes,No,9727,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,22.04584041,460,0,109.6655348,3041,No,No,No,1,0,0,10,0,2,0,0,0,0,0,0,1,0,0,0,0,10,0,3,0,0,65,585,4,User Desc,No,No,No,No,Yes,No,No,No,No,No
2122,26,0.012252592,17,1.529411765,0,2122,0,26,0,26,0,0,752,241,2,Wed Oct 03 11:32:23 +0000 2018,287,Yes,No,4047,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,15.74693685,105,0,10.71583412,128,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2120,2,User Desc,Yes,No,No,No,No,No,No,No,No,No
2166,10,0.004616805,8,1.25,0,2166,0,10,0,10,0,0,712,223,2,Wed Oct 03 11:32:23 +0000 2018,271,Yes,No,3817,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,15.58679594,107,0,10.76084949,128,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2166,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
2184,17,0.007783883,11,1.545454545,0,2184,0,17,0,17,0,0,719,226,2,Wed Oct 03 11:32:23 +0000 2018,274,Yes,No,3847,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,15.61538462,107,0,10.7797619,128,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2183,1,User Desc,Yes,No,No,No,No,No,No,No,No,No
2132,23,0.010787992,16,1.4375,0,2132,0,23,0,23,0,0,752,241,2,Wed Oct 03 11:32:23 +0000 2018,287,Yes,No,4057,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,15.72138837,105,0,10.7054409,127,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2130,2,User Desc,Yes,No,No,No,No,No,No,No,No,No
979,46,0.046986721,31,1.483870968,28,951,0,46,0,43,0,3,2871,936,0,Thu Oct 04 14:31:32 +0000 2018,32270,Yes,No,44692,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,0,0.318692543,15,0,0.984678243,47,No,No,No,0,4,0,3,0,19,2,0,0,0,0,0,0,0,0,4,0,3,0,19,2,0,27,977,2,User Desc,No,No,No,No,No,No,No,No,No,No
1310,211,0.161068702,194,1.087628866,46,1264,11,200,10,192,1,8,1322,1132,3,Tue Oct 09 15:57:13 +0000 2018,3427,No,No,129387,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.346564885,14,0,0.64351145,40,No,No,Yes,8,0,0,8,1,35,2,0,0,0,2,0,9,0,0,0,0,10,1,44,2,0,134,1309,1,User Desc,No,No,No,No,No,No,No,No,Yes,No
1041,67,0.064361191,41,1.634146341,32,1009,0,67,0,64,0,3,1076,644,2,Fri Oct 12 21:05:23 +0000 2018,11853,No,No,21766,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,1.459173871,351,0,6.242074928,862,No,No,No,0,2,0,2,18,8,2,0,0,0,0,0,0,0,0,2,0,2,18,8,2,0,48,1033,8,User Desc,No,No,No,No,No,No,No,No,No,No
30,35,1.166666667,12,2.916666667,1,29,0,35,0,35,0,0,5973,5304,2,Mon Oct 15 17:09:18 +0000 2018,76133,No,No,41689,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,0,1.3,10,0,4.9,30,No,No,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,27,3,User Desc,No,Yes,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,10,43,0,Thu Oct 18 19:25:26 +0000 2018,46,No,No,7192,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0,0,0,0,0.003125,2,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,10,43,0,Thu Oct 18 19:25:26 +0000 2018,46,No,No,7360,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0,0,0,0,0.003125,2,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
